id_establecimiento,id_localidad,descripcion,nro_escuela,latitud,longitud,domicilio,telefono,nombre_directivo,ciudadanos_habilitados
197.11.29.376.3,197.11.29.376,3-ESC. SANTA LIBRADA,3,,,,,,0
194.11.29.376.3,194.11.29.376,3-ESC. SANTA LIBRADA,3,,,,,,0
197.11.29.395.5,197.11.29.395,5-ESCUELA REINO DE SUECIA,5,,,,,,0
194.11.29.395.5,194.11.29.395,5-ESCUELA REINO DE SUECIA,5,,,,,,0
209.11.29.395.5,209.11.29.395,5-ESCUELA REINO DE SUECIA,5,,,,,,0
197.11.31.275.1,197.11.31.275,1-ESC. ADOLFO MARIA MONGES,1,,,,,,0
194.11.31.275.1,194.11.31.275,1-ESC. ADOLFO MARIA MONGES,1,,,,,,0
209.11.31.275.1,209.11.31.275,1-ESC. ADOLFO MARIA MONGES,1,,,,,,0
197.11.33.276.1,197.11.33.276,1-COLEGIO NACIONAL SAN BLAS,1,,,,,,0
194.11.33.276.1,194.11.33.276,1-COLEGIO NACIONAL SAN BLAS,1,,,,,,0
209.11.33.276.1,209.11.33.276,1-COLEGIO NACIONAL SAN BLAS,1,,,,,,0
197.11.33.276.501,197.11.33.276,501-ESC. ROSA C. VENTRE,501,,,,,,0
194.11.33.276.501,194.11.33.276,501-ESC. ROSA C. VENTRE,501,,,,,,0
197.11.35.277.1,197.11.35.277,1-ESC. Nº 590 MANUEL ENCISO,1,,,,,,0
194.11.35.277.1,194.11.35.277,1-ESC. Nº 590 MANUEL ENCISO,1,,,,,,0
209.11.35.277.1,209.11.35.277,1-ESC. Nº 590 MANUEL ENCISO,1,,,,,,0
197.11.35.403.501,197.11.35.403,501-COL. NAC. CNEL. JORGE THOMPSON,501,,,,,,0
194.11.35.403.501,194.11.35.403,501-COL. NAC. CNEL. JORGE THOMPSON,501,,,,,,0
197.12.0.278.1,197.12.0.278,1-ESC. DEFENSORES DEL CHACO,1,,,,,,0
194.12.0.278.1,194.12.0.278,1-ESC. DEFENSORES DEL CHACO,1,,,,,,0
209.12.0.278.1,209.12.0.278,1-ESC. DEFENSORES DEL CHACO,1,,,,,,0
214.12.0.278.1,214.12.0.278,1-ESC. DEFENSORES DEL CHACO,1,,,,,,0
197.12.0.278.501,197.12.0.278,501-ESC. NRO. 11.337 - CIA. MEDINA,501,,,,,,0
194.12.0.278.501,194.12.0.278,501-ESC. NRO. 11.337 - CIA. MEDINA,501,,,,,,0
197.12.1.279.1,197.12.1.279,1-ESC. DON ISAAC ORTIZ,1,,,,,,0
194.12.1.279.1,194.12.1.279,1-ESC. DON ISAAC ORTIZ,1,,,,,,0
197.12.1.279.502,197.12.1.279,502-ESC. DE ACEVEDO CUE,502,,,,,,0
194.12.1.279.502,194.12.1.279,502-ESC. DE ACEVEDO CUE,502,,,,,,0
197.12.3.280.1,197.12.3.280,1-COL. NAC. CERRITO,1,,,,,,0
194.12.3.280.1,194.12.3.280,1-COL. NAC. CERRITO,1,,,,,,0
197.12.3.280.501,197.12.3.280,501-ESC. NRO 1817 DE TACURUTY HEROES DEL CHACO,501,,,,,,0
194.12.3.280.501,194.12.3.280,501-ESC. NRO 1817 DE TACURUTY HEROES DEL CHACO,501,,,,,,0
197.12.5.281.1,197.12.5.281,1-OFICINA DEL REGISTRO ELECTORAL,1,,,,,,0
194.12.5.281.1,194.12.5.281,1-OFICINA DEL REGISTRO ELECTORAL,1,,,,,,0
197.12.7.282.1,197.12.7.282,1-COL. NAC. GRAL. DIAZ,1,,,,,,0
194.12.7.282.1,194.12.7.282,1-COL. NAC. GRAL. DIAZ,1,,,,,,0
197.12.7.282.501,197.12.7.282,501-COL. NAC. LOMA GUAZU,501,,,,,,0
194.12.7.282.501,194.12.7.282,501-COL. NAC. LOMA GUAZU,501,,,,,,0
197.12.9.283.1,197.12.9.283,1-COL. NAC. RIGOBERTO CABALLERO,1,,,,,,0
194.12.9.283.1,194.12.9.283,1-COL. NAC. RIGOBERTO CABALLERO,1,,,,,,0
197.12.9.283.501,197.12.9.283,501-ESC. PRIMARIA DE YVAVIYU,501,,,,,,0
194.12.9.283.501,194.12.9.283,501-ESC. PRIMARIA DE YVAVIYU,501,,,,,,0
197.12.11.284.1,197.12.11.284,1-HOTEL MUNICIPAL,1,,,,,,0
194.12.11.284.1,194.12.11.284,1-HOTEL MUNICIPAL,1,,,,,,0
197.12.11.284.501,197.12.11.284,501-CENTRO COMUNITARIO,501,,,,,,0
194.12.11.284.501,194.12.11.284,501-CENTRO COMUNITARIO,501,,,,,,0
197.12.13.285.1,197.12.13.285,1-COL. NAC. CONTRALMIRANTE,1,,,,,,0
194.12.13.285.1,194.12.13.285,1-COL. NAC. CONTRALMIRANTE,1,,,,,,0
197.12.13.285.501,197.12.13.285,501-ESC. NRO 1283 DE BOQUERON,501,,,,,,0
194.12.13.285.501,194.12.13.285,501-ESC. NRO 1283 DE BOQUERON,501,,,,,,0
197.12.15.286.1,197.12.15.286,1-COL. VIRGEN DEL ROSARIO,1,,,,,,0
194.12.15.286.1,194.12.15.286,1-COL. VIRGEN DEL ROSARIO,1,,,,,,0
197.12.15.286.501,197.12.15.286,501-TINGLADO 25 DE DICIEMBRE,501,,,,,,0
194.12.15.286.501,194.12.15.286,501-TINGLADO 25 DE DICIEMBRE,501,,,,,,0
197.12.17.287.1,197.12.17.287,1-ESC. DE ADULTOS,1,,,,,,0
194.12.17.287.1,194.12.17.287,1-ESC. DE ADULTOS,1,,,,,,0
197.12.17.287.501,197.12.17.287,501-COL. NAC. BERNARDINO CABALLERO CÑIA. ITACORA,501,,,,,,0
194.12.17.287.501,194.12.17.287,501-COL. NAC. BERNARDINO CABALLERO CÑIA. ITACORA,501,,,,,,0
197.12.17.287.502,197.12.17.287,502-PISTA COMUNITARIA DE CURUZU KUATIA,502,,,,,,0
194.12.17.287.502,194.12.17.287,502-PISTA COMUNITARIA DE CURUZU KUATIA,502,,,,,,0
197.12.19.288.1,197.12.19.288,1-COL. NAC. SAN PATRICIO,1,,,,,,0
194.12.19.288.1,194.12.19.288,1-COL. NAC. SAN PATRICIO,1,,,,,,0
197.12.21.289.1,197.12.21.289,1-COL. NAC. SAN JUAN BAUTISTA DEL ÑEEMBUCU,1,,,,,,0
194.12.21.289.1,194.12.21.289,1-COL. NAC. SAN JUAN BAUTISTA DEL ÑEEMBUCU,1,,,,,,0
197.12.21.289.501,197.12.21.289,501-ESC Nº 550 MCAL JOSE F ESTIGARRIBIA,501,,,,,,0
194.12.21.289.501,194.12.21.289,501-ESC Nº 550 MCAL JOSE F ESTIGARRIBIA,501,,,,,,0
197.12.21.289.502,197.12.21.289,502-COL. CARLOS A. LOPEZ - ESTERO CAMBA,502,,,,,,0
194.12.21.289.502,194.12.21.289,502-COL. CARLOS A. LOPEZ - ESTERO CAMBA,502,,,,,,0
197.12.23.290.1,197.12.23.290,1-COL. MCAL. FRANCISCO SOLANO LOPEZ,1,,,,,,0
194.12.23.290.1,194.12.23.290,1-COL. MCAL. FRANCISCO SOLANO LOPEZ,1,,,,,,0
197.12.23.290.501,197.12.23.290,501-COL. MBURICARETA,501,,,,,,0
194.12.23.290.501,194.12.23.290,501-COL. MBURICARETA,501,,,,,,0
197.12.23.290.502,197.12.23.290,502-COL. TACUARAI,502,,,,,,0
194.12.23.290.502,194.12.23.290,502-COL. TACUARAI,502,,,,,,0
197.12.25.291.1,197.12.25.291,1-COL. NAC. VILLA FRANCA,1,,,,,,0
194.12.25.291.1,194.12.25.291,1-COL. NAC. VILLA FRANCA,1,,,,,,0
197.12.27.292.1,197.12.27.292,1-COL. NAC. RIO PARAGUAY,1,,,,,,0
194.12.27.292.1,194.12.27.292,1-COL. NAC. RIO PARAGUAY,1,,,,,,0
197.12.27.292.501,197.12.27.292,501-ESC. PRIMARIA DE YBY POJHYI Nº 771,501,,,,,,0
194.12.27.292.501,194.12.27.292,501-ESC. PRIMARIA DE YBY POJHYI Nº 771,501,,,,,,0
197.12.29.294.1,197.12.29.294,1-COL. NAC. SAN FRANCISCO,1,,,,,,0
194.12.29.294.1,194.12.29.294,1-COL. NAC. SAN FRANCISCO,1,,,,,,0
197.12.29.294.501,197.12.29.294,501-LICEO NACIONAL SAN RAMON,501,,,,,,0
194.12.29.294.501,194.12.29.294,501-LICEO NACIONAL SAN RAMON,501,,,,,,0
197.13.0.295.2,197.13.0.295,2-ESC. BASICA NRO. 1951 JUAN EMILIANO OLEARY,2,,,,,,0
194.13.0.295.2,194.13.0.295,2-ESC. BASICA NRO. 1951 JUAN EMILIANO OLEARY,2,,,,,,0
197.13.0.295.3,197.13.0.295,3-ESC. BAS. CARLOS ANTONIO LOPEZ,3,,,,,,0
194.13.0.295.3,194.13.0.295,3-ESC. BAS. CARLOS ANTONIO LOPEZ,3,,,,,,0
197.13.0.295.4,197.13.0.295,4-COL. NAC. CERRO CORA EX JUAN E O’LEARY,4,,,,,,0
194.13.0.295.4,194.13.0.295,4-COL. NAC. CERRO CORA EX JUAN E O’LEARY,4,,,,,,0
209.13.0.295.4,209.13.0.295,4-COL. NAC. CERRO CORA EX JUAN E O’LEARY,4,,,,,,0
197.13.0.295.5,197.13.0.295,5-FACULTAD DE CIENCIAS AGRARIAS,5,,,,,,0
194.13.0.295.5,194.13.0.295,5-FACULTAD DE CIENCIAS AGRARIAS,5,,,,,,0
197.13.1.296.2,197.13.1.296,2-COL. NAC. PERPETUO SOCORRO,2,,,,,,0
194.13.1.296.2,194.13.1.296,2-COL. NAC. PERPETUO SOCORRO,2,,,,,,0
197.13.3.297.1,197.13.3.297,1-COL. HERMINIA CABRERA DE GRAU,1,,,,,,0
194.13.3.297.1,194.13.3.297,1-COL. HERMINIA CABRERA DE GRAU,1,,,,,,0
197.13.4.386.1,197.13.4.386,1-SALON PARROQUIAL,1,,,,,,0
194.13.4.386.1,194.13.4.386,1-SALON PARROQUIAL,1,,,,,,0
197.13.4.386.501,197.13.4.386,501-ESC. BASICA 1334 DON ISAAC ORTIZ,501,,,,,,0
194.13.4.386.501,194.13.4.386,501-ESC. BASICA 1334 DON ISAAC ORTIZ,501,,,,,,0
197.13.5.404.1,197.13.5.404,1-IGLESIA SAN ISIDRO,1,,,,,,0
194.13.5.404.1,194.13.5.404,1-IGLESIA SAN ISIDRO,1,,,,,,0
197.13.6.416.1,197.13.6.416,1-COL.NAC.ALFEREZ VICENTE IGNACIO ITURBE,1,,,,,,0
194.13.6.416.1,194.13.6.416,1-COL.NAC.ALFEREZ VICENTE IGNACIO ITURBE,1,,,,,,0
197.14.0.298.2,197.14.0.298,2-ESC. N°4281 DR. DIONISIO GONZALEZ,2,,,,,,0
194.14.0.298.2,194.14.0.298,2-ESC. N°4281 DR. DIONISIO GONZALEZ,2,,,,,,0
209.14.0.298.2,209.14.0.298,2-ESC. N°4281 DR. DIONISIO GONZALEZ,2,,,,,,0
202.14.0.298.2,202.14.0.298,2-ESC. N°4281 DR. DIONISIO GONZALEZ,2,,,,,,0
197.14.1.300.2,197.14.1.300,2-CENTRO DE ALFABETIZACION 14-9 JOVENES Y ADULTOS,2,,,,,,0
194.14.1.300.2,194.14.1.300,2-CENTRO DE ALFABETIZACION 14-9 JOVENES Y ADULTOS,2,,,,,,0
209.14.1.300.2,209.14.1.300,2-CENTRO DE ALFABETIZACION 14-9 JOVENES Y ADULTOS,2,,,,,,0
197.14.3.302.1,197.14.3.302,1-COL. NAC. PUENTE KHY HA,1,,,,,,0
194.14.3.302.1,194.14.3.302,1-COL. NAC. PUENTE KHY HA,1,,,,,,0
209.14.3.302.1,209.14.3.302,1-COL. NAC. PUENTE KHY HA,1,,,,,,0
197.14.5.303.1,197.14.5.303,1-COL. NAC. DE ITANARA,1,,,,,,0
194.14.5.303.1,194.14.5.303,1-COL. NAC. DE ITANARA,1,,,,,,0
197.14.7.304.2,197.14.7.304,2-COL. NAC. DE KATUETE,2,,,,,,0
194.14.7.304.2,194.14.7.304,2-COL. NAC. DE KATUETE,2,,,,,,0
209.14.7.304.2,209.14.7.304,2-COL. NAC. DE KATUETE,2,,,,,,0
197.14.9.305.1,197.14.9.305,1-COL. NAC. DE LA PALOMA,1,,,,,,0
194.14.9.305.1,194.14.9.305,1-COL. NAC. DE LA PALOMA,1,,,,,,0
197.14.11.306.1,197.14.11.306,1-COL. NAC. DE NUEVA ESPERANZA,1,,,,,,0
194.14.11.306.1,194.14.11.306,1-COL. NAC. DE NUEVA ESPERANZA,1,,,,,,0
209.14.11.306.1,209.14.11.306,1-COL. NAC. DE NUEVA ESPERANZA,1,,,,,,0
197.14.12.309.1,197.14.12.309,1-ESC. BAS. DE LA COLONIA MARACANA,1,,,,,,0
194.14.12.309.1,194.14.12.309,1-ESC. BAS. DE LA COLONIA MARACANA,1,,,,,,0
209.14.12.309.1,209.14.12.309,1-ESC. BAS. DE LA COLONIA MARACANA,1,,,,,,0
197.14.13.310.1,197.14.13.310,1-COL. NACIONAL  MAURICIO JOSÉ TROCHE,1,,,,,,0
194.14.13.310.1,194.14.13.310,1-COL. NACIONAL  MAURICIO JOSÉ TROCHE,1,,,,,,0
209.14.13.310.1,209.14.13.310,1-COL. NACIONAL  MAURICIO JOSÉ TROCHE,1,,,,,,0
214.14.13.310.1,214.14.13.310,1-COL. NACIONAL  MAURICIO JOSÉ TROCHE,1,,,,,,0
197.14.13.411.502,197.14.13.411,502-ESC. BAS. Nº 5716 SAN ANTONIO DE PADUA,502,,,,,,0
194.14.13.411.502,194.14.13.411,502-ESC. BAS. Nº 5716 SAN ANTONIO DE PADUA,502,,,,,,0
197.14.14.299.1,197.14.14.299,1-COLEGIO NACIONAL PUERTO ADELA,1,,,,,,0
194.14.14.299.1,194.14.14.299,1-COLEGIO NACIONAL PUERTO ADELA,1,,,,,,0
197.14.15.312.1,197.14.15.312,1-COL.NAC.DE VILLA YGATIMÍ,1,,,,,,0
194.14.15.312.1,194.14.15.312,1-COL.NAC.DE VILLA YGATIMÍ,1,,,,,,0
209.14.15.312.1,209.14.15.312,1-COL.NAC.DE VILLA YGATIMÍ,1,,,,,,0
197.14.15.465.502,197.14.15.465,502-ESC.BAS.3562 VIRGEN DE LOURDES,502,,,,,,0
194.14.15.465.502,194.14.15.465,502-ESC.BAS.3562 VIRGEN DE LOURDES,502,,,,,,0
197.14.16.307.1,197.14.16.307,1-ESC. BASICA  3562 SAN MIGUEL,1,,,,,,0
194.14.16.307.1,194.14.16.307,1-ESC. BASICA  3562 SAN MIGUEL,1,,,,,,0
209.14.16.307.1,209.14.16.307,1-ESC. BASICA  3562 SAN MIGUEL,1,,,,,,0
197.14.17.313.1,197.14.17.313,1-COL. NAC. DE YPE JHU,1,,,,,,0
194.14.17.313.1,194.14.17.313,1-COL. NAC. DE YPE JHU,1,,,,,,0
209.14.17.313.1,209.14.17.313,1-COL. NAC. DE YPE JHU,1,,,,,,0
197.14.17.313.501,197.14.17.313,501-ESC. BAS. 4603 DON MIGUEL RODRIGUEZ DE ARAUJO,501,,,,,,0
194.14.17.313.501,194.14.17.313,501-ESC. BAS. 4603 DON MIGUEL RODRIGUEZ DE ARAUJO,501,,,,,,0
197.14.17.313.502,197.14.17.313,502-ESC. BAS. 3643 KOE PORA,502,,,,,,0
194.14.17.313.502,194.14.17.313,502-ESC. BAS. 3643 KOE PORA,502,,,,,,0
197.14.18.301.1,197.14.18.301,1-ESC. BAS. Nº 1868 HEROES DEL CHACO,1,,,,,,0
194.14.18.301.1,194.14.18.301,1-ESC. BAS. Nº 1868 HEROES DEL CHACO,1,,,,,,0
209.14.18.301.1,209.14.18.301,1-ESC. BAS. Nº 1868 HEROES DEL CHACO,1,,,,,,0
197.14.19.308.1,197.14.19.308,1-ESC. 3252 SAN FRANCISCO DE ASIS,1,,,,,,0
194.14.19.308.1,194.14.19.308,1-ESC. 3252 SAN FRANCISCO DE ASIS,1,,,,,,0
209.14.19.308.1,209.14.19.308,1-ESC. 3252 SAN FRANCISCO DE ASIS,1,,,,,,0
197.14.19.311.502,197.14.19.311,502-ESC. N°5738 SAN LUIS,502,,,,,,0
194.14.19.311.502,194.14.19.311,502-ESC. N°5738 SAN LUIS,502,,,,,,0
203.14.19.311.502,203.14.19.311,502-ESC. N°5738 SAN LUIS,502,,,,,,0
197.14.19.410.501,197.14.19.410,501-ESC. SANTA LUISA,501,,,,,,0
194.14.19.410.501,194.14.19.410,501-ESC. SANTA LUISA,501,,,,,,0
197.14.20.417.1,197.14.20.417,1-COL. NAC. LAUREL,1,,,,,,0
194.14.20.417.1,194.14.20.417,1-COL. NAC. LAUREL,1,,,,,,0
197.15.0.314.2,197.15.0.314,2-LIC. NAC. DEFENSORES DEL CHACO,2,,,,,,0
194.15.0.314.2,194.15.0.314,2-LIC. NAC. DEFENSORES DEL CHACO,2,,,,,,0
209.15.0.314.2,209.15.0.314,2-LIC. NAC. DEFENSORES DEL CHACO,2,,,,,,0
202.15.0.314.2,202.15.0.314,2-LIC. NAC. DEFENSORES DEL CHACO,2,,,,,,0
197.15.0.315.501,197.15.0.315,501-COLEGIO JORGE RAUL GAYOSO,501,,,,,,0
194.15.0.315.501,194.15.0.315,501-COLEGIO JORGE RAUL GAYOSO,501,,,,,,0
209.15.0.315.501,209.15.0.315,501-COLEGIO JORGE RAUL GAYOSO,501,,,,,,0
214.15.0.315.501,214.15.0.315,501-COLEGIO JORGE RAUL GAYOSO,501,,,,,,0
197.15.0.325.509,197.15.0.325,509-OFICINA DEL REGISTRO ELECTORAL,509,,,,,,0
194.15.0.325.509,194.15.0.325,509-OFICINA DEL REGISTRO ELECTORAL,509,,,,,,0
203.15.0.325.509,203.15.0.325,509-OFICINA DEL REGISTRO ELECTORAL,509,,,,,,0
197.15.1.326.2,197.15.1.326,2-CENTRO DE APOYO A LA EDUC. INCLUSIVA DIVINO NIÑO,2,,,,,,0
194.15.1.326.2,194.15.1.326,2-CENTRO DE APOYO A LA EDUC. INCLUSIVA DIVINO NIÑO,2,,,,,,0
209.15.1.326.2,209.15.1.326,2-CENTRO DE APOYO A LA EDUC. INCLUSIVA DIVINO NIÑO,2,,,,,,0
197.15.1.326.501,197.15.1.326,501-COL.NAC.GRAL. ANDRES RODRIGUEZ,501,,,,,,0
194.15.1.326.501,194.15.1.326,501-COL.NAC.GRAL. ANDRES RODRIGUEZ,501,,,,,,0
197.15.2.324.1,197.15.2.324,1-ESC.NRO 1803 CAMPO ACEVAL,1,,,,,,0
194.15.2.324.1,194.15.2.324,1-ESC.NRO 1803 CAMPO ACEVAL,1,,,,,,0
197.15.3.327.1,197.15.3.327,1-ESC. BAS. FORTÍN JOSÉ FALCÓN,1,,,,,,0
194.15.3.327.1,194.15.3.327,1-ESC. BAS. FORTÍN JOSÉ FALCÓN,1,,,,,,0
197.15.3.327.501,197.15.3.327,501-ESC. NRO.750 CABO OLIVORIO TALAVERA,501,,,,,,0
194.15.3.327.501,194.15.3.327,501-ESC. NRO.750 CABO OLIVORIO TALAVERA,501,,,,,,0
197.15.4.320.501,197.15.4.320,501-ESC. CADETE PANDO,501,,,,,,0
194.15.4.320.501,194.15.4.320,501-ESC. CADETE PANDO,501,,,,,,0
197.15.4.321.1,197.15.4.321,1-COL. NAC. JOSE MARIA BRUGUEZ,1,,,,,,0
194.15.4.321.1,194.15.4.321,1-COL. NAC. JOSE MARIA BRUGUEZ,1,,,,,,0
197.15.5.317.501,197.15.5.317,501-COL. NAC. CARLOS ANTONIO LOPEZ,501,,,,,,0
194.15.5.317.501,194.15.5.317,501-COL. NAC. CARLOS ANTONIO LOPEZ,501,,,,,,0
197.15.5.328.1,197.15.5.328,1-ESC. CAPITAN IGNACIO MEZA Nº 247,1,,,,,,0
194.15.5.328.1,194.15.5.328,1-ESC. CAPITAN IGNACIO MEZA Nº 247,1,,,,,,0
197.15.6.316.502,197.15.6.316,502-OFICINA DEL REGISTRO ELECTORAL,502,,,,,,0
194.15.6.316.502,194.15.6.316,502-OFICINA DEL REGISTRO ELECTORAL,502,,,,,,0
197.15.7.329.1,197.15.7.329,1-COL. NAC. DE PTO. PINASCO,1,,,,,,0
194.15.7.329.1,194.15.7.329,1-COL. NAC. DE PTO. PINASCO,1,,,,,,0
197.15.7.329.501,197.15.7.329,501-COL. NAC. CEIBO,501,,,,,,0
194.15.7.329.501,194.15.7.329,501-COL. NAC. CEIBO,501,,,,,,0
197.15.9.322.1,197.15.9.322,1-ESC. NRO. 1.153 - NIÑO JESÚS,1,,,,,,0
194.15.9.322.1,194.15.9.322,1-ESC. NRO. 1.153 - NIÑO JESÚS,1,,,,,,0
209.15.9.322.1,209.15.9.322,1-ESC. NRO. 1.153 - NIÑO JESÚS,1,,,,,,0
197.15.9.323.501,197.15.9.323,501-ESC. MARIA AUXILIADORA (PABELLON ESCUELA),501,,,,,,0
194.15.9.323.501,194.15.9.323,501-ESC. MARIA AUXILIADORA (PABELLON ESCUELA),501,,,,,,0
209.15.9.323.501,209.15.9.323,501-ESC. MARIA AUXILIADORA (PABELLON ESCUELA),501,,,,,,0
197.15.11.318.504,197.15.11.318,504-ESC. TTE. ADOLFO ROJAS SILVA,504,,,,,,0
194.15.11.318.504,194.15.11.318,504-ESC. TTE. ADOLFO ROJAS SILVA,504,,,,,,0
197.15.11.319.505,197.15.11.319,505-ESC. BAS. TTE. ESTEBAN MARTINEZ,505,,,,,,0
194.15.11.319.505,194.15.11.319,505-ESC. BAS. TTE. ESTEBAN MARTINEZ,505,,,,,,0
197.16.0.330.1,197.16.0.330,1-ESC. MAYOR RAMON BEJARANO,1,,,,,,0
194.16.0.330.1,194.16.0.330,1-ESC. MAYOR RAMON BEJARANO,1,,,,,,0
209.16.0.330.1,209.16.0.330,1-ESC. MAYOR RAMON BEJARANO,1,,,,,,0
197.16.0.333.505,197.16.0.333,505-LIC. NAC. DE PUERTO GUARANÍ,505,,,,,,0
194.16.0.333.505,194.16.0.333,505-LIC. NAC. DE PUERTO GUARANÍ,505,,,,,,0
197.16.1.334.1,197.16.1.334,1-COL. JUANA MARIA DE LARA,1,,,,,,0
194.16.1.334.1,194.16.1.334,1-COL. JUANA MARIA DE LARA,1,,,,,,0
197.16.2.335.1,197.16.2.335,1-COL.NAC.CAP. MARCIAL RAMIREZ,1,,,,,,0
194.11.17.265.5,194.11.17.265,5-COL. NAC. MCAL. ESTIGARRIBIA,5,,,,,,0
209.11.17.265.5,209.11.17.265,5-COL. NAC. MCAL. ESTIGARRIBIA,5,,,,,,0
197.11.17.362.4,197.11.17.362,4-COL. TENIENTE HERREROS BUENO,4,,,,,,0
194.11.17.362.4,194.11.17.362,4-COL. TENIENTE HERREROS BUENO,4,,,,,,0
197.11.17.362.507,197.11.17.362,507-ESC. SAN MARTÍN DE PORRES,507,,,,,,0
194.11.17.362.507,194.11.17.362,507-ESC. SAN MARTÍN DE PORRES,507,,,,,,0
197.11.17.363.6,197.11.17.363,6-ESC. ALDEA SOS,6,,,,,,0
194.11.17.363.6,194.11.17.363,6-ESC. ALDEA SOS,6,,,,,,0
197.11.17.363.9,197.11.17.363,9-COL. SANTO TOMAS,9,,,,,,0
194.11.17.363.9,194.11.17.363,9-COL. SANTO TOMAS,9,,,,,,0
203.11.17.363.9,203.11.17.363,9-COL. SANTO TOMAS,9,,,,,,0
197.11.17.363.501,197.11.17.363,501-ESC. MAESTRO SILVA - MARAMBURE,501,,,,,,0
194.11.17.363.501,194.11.17.363,501-ESC. MAESTRO SILVA - MARAMBURE,501,,,,,,0
197.11.17.363.504,197.11.17.363,504-ESC. SAN RAFAEL,504,,,,,,0
194.11.17.363.504,194.11.17.363,504-ESC. SAN RAFAEL,504,,,,,,0
197.11.17.363.509,197.11.17.363,509-LIC.NAC.MARIA A. DE CENTURION,509,,,,,,0
194.16.2.335.1,194.16.2.335,1-COL.NAC.CAP. MARCIAL RAMIREZ,1,,,,,,0
197.16.2.336.501,197.16.2.336,501-LIC. NAC. LA ESPERANZA,501,,,,,,0
194.16.2.336.501,194.16.2.336,501-LIC. NAC. LA ESPERANZA,501,,,,,,0
197.16.3.331.1,197.16.3.331,1-POLIDEPORTIVO MUNICIPAL,1,,,,,,0
194.16.3.331.1,194.16.3.331,1-POLIDEPORTIVO MUNICIPAL,1,,,,,,0
197.17.0.337.1,197.17.0.337,1-COL. 1º DE MAYO,1,,,,,,0
194.17.0.337.1,194.17.0.337,1-COL. 1º DE MAYO,1,,,,,,0
209.17.0.337.1,209.17.0.337,1-COL. 1º DE MAYO,1,,,,,,0
197.17.1.360.1,197.17.1.360,1-COL. HEROES DEL CHACO,1,,,,,,0
194.17.1.360.1,194.17.1.360,1-COL. HEROES DEL CHACO,1,,,,,,0
209.17.1.360.1,209.17.1.360,1-COL. HEROES DEL CHACO,1,,,,,,0
197.17.3.361.2,197.17.3.361,2-MUNICIPALIDAD,2,,,,,,0
194.17.3.361.2,194.17.3.361,2-MUNICIPALIDAD,2,,,,,,0
209.17.3.361.2,209.17.3.361,2-MUNICIPALIDAD,2,,,,,,0
214.17.3.361.2,214.17.3.361,2-MUNICIPALIDAD,2,,,,,,0
197.17.4.467.1,197.17.4.467,1-CENTRO EDUC. DE LA COLONIA NEULAND ESC. NUEVO AMANECER,1,,,,,,0
194.17.4.467.1,194.17.4.467,1-CENTRO EDUC. DE LA COLONIA NEULAND ESC. NUEVO AMANECER,1,,,,,,0
209.17.4.467.1,209.17.4.467,1-CENTRO EDUC. DE LA COLONIA NEULAND ESC. NUEVO AMANECER,1,,,,,,0
194.18.1.338.1,194.18.1.338,1-ESC. PRIMARIA COMUN N°12 DEL PARAGUAY,1,,,,,,0
214.18.1.338.1,214.18.1.338,1-ESC. PRIMARIA COMUN N°12 DEL PARAGUAY,1,,,,,,0
197.18.1.339.1,197.18.1.339,1-ESC. PRIMARIA COMUN N°12 DEL PARAGUAY,1,,,,,,0
194.18.1.339.1,194.18.1.339,1-ESC. PRIMARIA COMUN N°12 DEL PARAGUAY,1,,,,,,0
197.18.1.340.1,197.18.1.340,1-ESCUELA NORMAL ALMAFUERTE,1,,,,,,0
194.18.1.340.1,194.18.1.340,1-ESCUELA NORMAL ALMAFUERTE,1,,,,,,0
197.18.1.341.1,197.18.1.341,1-CENTRO PARAGUAYO MANUEL ORTIZ GUERRERO,1,,,,,,0
194.18.1.341.1,194.18.1.341,1-CENTRO PARAGUAYO MANUEL ORTIZ GUERRERO,1,,,,,,0
197.18.1.344.1,197.18.1.344,1-COLEGIO NACIONAL RAFAEL HERNANDEZ,1,,,,,,0
194.18.1.344.1,194.18.1.344,1-COLEGIO NACIONAL RAFAEL HERNANDEZ,1,,,,,,0
197.18.2.348.1,197.18.2.348,1-46-19 UNION ST. FLUSCHING NY 11355,1,,,,,,0
248.17.3.0.1,248.17.3.0,1-ESC.BAS 1566 INMACULADA CONCEPCION,1,,,,,,0
248.17.4.0.1,248.17.4.0,1-ESC BAS 1159 JOSE ASUNCION FLORES,1,,,,,,0
231.18.1.1.1,231.18.1.1,1-CALLE MACHUPICHU 3246-VILLA 31,1,,,,,,0
231.18.1.2.1,231.18.1.2,1-CALLE FLEMING 3314,1,,,,,,0
